molecule_chembl_id,canonical_smiles,standard_value
CHEMBL2322618,O=C1NCC2c3c(cccc31)CCN2C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,0.31
CHEMBL2322617,O=C(CN1CCc2cccc3c2C1CNC3=O)N[C@@H](Cc1ccccc1)C(=O)N1CC=C(c2ccc(F)cc2)CC1,490.0
CHEMBL2322616,O=C(CN1CCc2cccc3c2C1CNC3=O)N[C@H](Cc1ccccc1)C(=O)N1CC=C(c2ccc(F)cc2)CC1,10000.0
CHEMBL2323545,C[C@H](NC(=O)CN1CCc2cccc3c2C1CNC3=O)C(=O)N1CC=C(c2ccc(F)cc2)CC1,19.0
CHEMBL2323544,C[C@@H](NC(=O)CN1CCc2cccc3c2C1CNC3=O)C(=O)N1CC=C(c2ccc(F)cc2)CC1,210.0
CHEMBL2323543,O=C(CCN1CCc2cccc3c2C1CNC3=O)NCC(=O)N1CC=C(c2ccc(F)cc2)CC1,1100.0
CHEMBL2323542,O=C(CCN1CCc2cccc3c2C1CNC3=O)NCC(=O)N1CCN(c2ccccn2)CC1,8520.0
CHEMBL2323541,O=C(CCN1CCc2cccc3c2C1CNC3=O)NCC(=O)N1CCN(c2ccccc2F)CC1,8960.0
CHEMBL2321894,COc1ccc(N2CCN(C(=O)CNC(=O)CCCN3CCc4cccc5c4C3CNC5=O)CC2)cc1,8890.0
CHEMBL2323540,COc1ccc(N2CCN(C(=O)CNC(=O)CCN3CCc4cccc5c4C3CNC5=O)CC2)cc1,8720.0
CHEMBL2323539,COc1ccc(N2CCN(C(=O)CNC(=O)CN3CCc4cccc5c4C3CNC5=O)CC2)cc1,300.0
CHEMBL2323538,O=C1NCC2c3c(cccc31)CCN2CC(=O)N1CCn2c(nnc2C(F)(F)F)C1,10000.0
CHEMBL2323537,O=C1NCC2c3c(cccc31)CCN2CC(=O)N1CC2CCCNC2C1,9350.0
CHEMBL2323536,O=C1NCC2c3c(cccc31)CCN2CC(=O)N1CCC2CNCC21,9380.0
CHEMBL2323535,O=C1NCC2c3c(cccc31)CCN2CC(=O)N1C[C@H]2CNC[C@H]2C1,8800.0
CHEMBL16861,Cc1ccc(-c2cc(=O)c3ccccc3o2)cc1,25703.96
CHEMBL53738,O=c1cc(-c2ccc(F)cc2)oc2ccccc12,10000.0
CHEMBL222556,O=c1cc(-c2ccc(O)c(O)c2)oc2ccccc12,1258.93
CHEMBL147552,O=c1cc(-c2cccc(O)c2)oc2ccccc12,2454.71
CHEMBL301624,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,7585.78
CHEMBL16751,COc1ccc(-c2cc(=O)c3ccc(O)cc3o2)cc1,100000.0
CHEMBL253786,O=c1cc(-c2cccc(O)c2)oc2cc(O)ccc12,9549.93
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,4265.8
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,100000.0
CHEMBL275638,O=c1cc(-c2ccccc2)oc2ccccc12,1380.38
CHEMBL506871,C[C@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,19.0
CHEMBL2347910,CCCN1CCCC(c2nc3c(C(N)=O)cncc3[nH]2)C1,938.0
CHEMBL2347909,CC(C)N1CCCC(c2nc3c(C(N)=O)cncc3[nH]2)C1,651.0
CHEMBL2347907,CN1CCC(c2nc3c(C(N)=O)cncc3[nH]2)CC1,1452.0
CHEMBL2347906,CCCN1CCC(c2nc3c(C(N)=O)cncc3[nH]2)CC1,528.0
CHEMBL2347902,NC(=O)c1cncc2[nH]c(C3CCCNC3)nc12,636.0
CHEMBL2347901,NC(=O)c1cncc2[nH]c(C3CCNCC3)nc12,825.0
CHEMBL2377260,O=c1[nH]c(CCCN2CCC(c3ccc(Cl)cc3)CC2)nc2ccccc12,388.0
CHEMBL2377259,O=c1[nH]c(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccc12,1008.0
CHEMBL2377258,O=c1[nH]c(CCCN2CCN(c3ccc(F)cc3)CC2)nc2ccccc12,77.0
CHEMBL2377257,COc1ccccc1N1CCN(CCCc2nc3ccccc3c(=O)[nH]2)CC1,189.0
CHEMBL2377256,CCCCc1nc2ccccc2c(=O)[nH]1,8886.0
CHEMBL2381633,Cc1cc(=O)[nH]c2cc(-c3ccccc3F)ccc12,10000.0
CHEMBL2381946,CC1(C)OC(=O)N([C@H]2CC[C@H](n3c(=O)[nH]c4c(F)c(C#N)ccc43)CC2)[C@H]1c1ccccc1,85000.0
CHEMBL2381945,CC1(C)OC(=O)N([C@H]2CC[C@H](n3c(=O)[nH]c4cc(C#N)c(F)cc43)CC2)[C@H]1c1ccccc1,85000.0
CHEMBL2381936,CC1(C)OC(=O)N([C@H]2CC[C@H](NC(=O)c3ccnc4cc(F)cnc34)CC2)[C@H]1c1ccccc1,85000.0
CHEMBL2381958,CC1(C)OC(=O)N(c2ccc(C(=O)Nc3cccc4cccnc34)cc2)[C@H]1c1ccccc1,10000.0
CHEMBL2407970,CCOc1cc(CN2CCN(c3ccc(C(=O)NC4CC4)cc3C)CC2)cc2c1OC(C)C(=O)N2,41.0
CHEMBL2407969,CCNC(=O)c1ccc(N2CCN(Cc3cc4c(c(OCC)c3)OC(C)C(=O)N4)CC2)c(C)c1,55.0
CHEMBL2407989,CCOc1cc(CN2CCN(c3ccc(C(=O)NC)cc3C)CC2)cc2c1OC(C)C(=O)N2,35.0
CHEMBL2407988,COc1cc(CN2CCN(c3ccc(C(=O)NC4CC4)cc3C)CC2)cc2c1OC(C)C(=O)N2,147.0
CHEMBL2407987,CCNC(=O)c1ccc(N2CCN(Cc3cc4c(c(OC)c3)OC(C)C(=O)N4)CC2)c(C)c1,32.0
CHEMBL2407986,CNC(=O)c1ccc(N2CCN(Cc3cc4c(c(OC)c3)OC(C)C(=O)N4)CC2)c(C)c1,36.0
CHEMBL2407985,Cc1cc(C(=O)NC2CC2)ccc1N1CCN(Cc2cc(C)c3c(c2)NC(=O)C(C)O3)CC1,52.0
CHEMBL2407984,CCNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)c(C)c1,56.0
CHEMBL2407983,CNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)c(C)c1,38.0
CHEMBL2407982,Cc1cc(CN2CCN(c3ccc(C(=O)NC4CC4)cc3Cl)CC2)cc2c1OC(C)C(=O)N2,76.0
CHEMBL2407981,CCNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)c(Cl)c1,89.0
CHEMBL2407980,CNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)c(Cl)c1,49.0
CHEMBL2407979,COc1cc(CN2CCN(c3ccc(C(=O)NC4CC4)cc3)CC2)cc2c1OC(C)C(=O)N2,30.0
CHEMBL2407978,CCNC(=O)c1ccc(N2CCN(Cc3cc4c(c(OC)c3)OC(C)C(=O)N4)CC2)cc1,23.0
CHEMBL2407977,CNC(=O)c1ccc(N2CCN(Cc3cc4c(c(OC)c3)OC(C)C(=O)N4)CC2)cc1,29.0
CHEMBL2407976,Cc1cc(CN2CCN(c3ccc(C(=O)NC4CC4)cc3)CC2)cc2c1OC(C)C(=O)N2,33.0
CHEMBL2407975,CCNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)cc1,6.0
CHEMBL2407974,CNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)cc1,17.0
CHEMBL2407973,CCNC(=O)c1ccc(N2CCN(Cc3ccc4c(c3)NC(=O)C(C)O4)CC2)c(Cl)c1,18.0
CHEMBL2407972,CCNC(=O)c1ccc(N2CCN(Cc3ccc4c(c3)NC(=O)C(C)O4)CC2)cc1,22.0
CHEMBL2407971,CNC(=O)c1ccc(N2CCN(Cc3ccc4c(c3)NC(=O)C(C)O4)CC2)cc1,29.0
CHEMBL2414052,CC(C)Cc1cc2c(N)cccc2c(=O)[nH]1,1170.0
CHEMBL2414051,CCc1cc2c(N)cccc2c(=O)[nH]1,490.0
CHEMBL2414050,Nc1cccc2c(=O)[nH]c(Cc3ccccc3)cc12,5140.0
CHEMBL2414049,CCCCCc1cc2c(N)cccc2c(=O)[nH]1,320.0
CHEMBL2414048,Cc1cc2c(N)cccc2c(=O)[nH]1,230.0
CHEMBL2414047,Nc1cccc2c(=O)[nH]c(-c3cccs3)cc12,5610.0
CHEMBL2414046,Nc1cccc2c(=O)[nH]c(-c3ccc(Cl)cc3)cc12,570.0
CHEMBL2414045,COc1ccc(-c2cc3c(N)cccc3c(=O)[nH]2)cc1,900.0
CHEMBL2414044,Cc1ccc(-c2cc3c(N)cccc3c(=O)[nH]2)cc1,880.0
CHEMBL2414043,Nc1cccc2c(=O)[nH]c(-c3ccccc3)cc12,1070.0
CHEMBL2414042,Nc1cccc2c(=O)[nH]c(-c3ccc(C(F)(F)F)cc3)cc12,330.0
CHEMBL2419698,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)Cc2cccs2)CC1,142.0
CHEMBL2419697,O=C(CN1CCC(C(=O)c2ccc(F)cc2)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,10400.0
CHEMBL2419716,O=C(CCc1ccccc1)N(Cc1ccsc1)Cc1nc2c(c(=O)[nH]1)COCC2,71200.0
CHEMBL2419711,O=C(CCc1ccccc1)N(Cc1nc2ccccc2c(=O)[nH]1)Cc1cccs1,18200.0
CHEMBL2419891,O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2c1CCCC2,11200.0
CHEMBL2419889,O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2c1SCCC2,10500.0
CHEMBL2419706,COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC3CC3)CC2)cc1,19000.0
CHEMBL2419703,CCN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000.0
CHEMBL2419702,CCCN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000.0
CHEMBL2419701,CC(C)CN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000.0
CHEMBL2419700,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2ccccn2)Cc2nc3c(c(=O)[nH]2)COCC3)CC1,19000.0
CHEMBL2419699,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2ccccc2)Cc2nc3c(c(=O)[nH]2)COCC3)CC1,19000.0
CHEMBL2419696,COc1cc(Cl)c(C#N)cc1C(=O)NCCN1CCC(C(=O)c2ccc(F)cc2)CC1,19000.0
CHEMBL2419893,O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2c1COCC2,19000.0
CHEMBL2419890,O=C1NC(c2ccc(C(F)(F)F)cc2)=NC2CSCC12,19000.0
CHEMBL2425813,O=C(CCc1ccc(Cl)cc1Cl)Nc1nnc2n1CCS2,19000.0
CHEMBL2425812,O=C(CCc1cccc(Cl)c1Cl)Nc1nnc2n1CCS2,19000.0
CHEMBL2425810,O=C(CCc1c(Cl)cccc1Cl)Nc1nnc2n1CCS2,19000.0
CHEMBL1707591,CC(C)CC(=O)Nc1nnc2n1CCS2,55300.0
CHEMBL2431805,O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2c1CCSC2,5623.41
CHEMBL2431867,CC(C)c1ccc(-c2cc(=O)c3ccccc3o2)cc1,19054.61
CHEMBL64780,O=c1cc(-c2ccc([N+](=O)[O-])cc2)oc2ccccc12,2691.53
CHEMBL1891423,Oc1ncnc2ccsc12,14000.0
CHEMBL2440673,O=C(CSc1nc2sc3c(c2c(=O)[nH]1)CCC3)N(CCO)CCO,2140.0
CHEMBL2440672,O=C1N[C@@H]2N(Cc3ccccc3C23CCOCC3)c2ccccc21,1960.0
CHEMBL587486,N#Cc1c(-c2ccccc2)cn2c1[nH]c(=O)c1ccccc12,9570.0
CHEMBL2440886,Cc1sc2nc(SCC(=O)N3CCN(CCO)CC3)[nH]c(=O)c2c1C,720.0
CHEMBL2440671,O=C1N[C@H]2Cc3ccccc3CN2c2ccccc21,1920.0
CHEMBL3092539,C[C@H](NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccccn1,9100.0
CHEMBL3092538,C[C@@H](NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccccn1,900.0
CHEMBL3092537,C[C@H](NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccccc1,6300.0
CHEMBL3092536,C[C@@H](NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccccc1,1000.0
CHEMBL3092523,COC(=O)[C@H](Cc1ccccc1)NC(=O)CCc1nc2ccccc2c(=O)[nH]1,2500.0
CHEMBL3092522,NC(=O)[C@H](Cc1ccccc1)NC(=O)CCc1nc2ccccc2c(=O)[nH]1,700.0
CHEMBL3092521,CC[C@@H](CO)NC(=O)CCc1nc2ccccc2c(=O)[nH]1,3100.0
CHEMBL3092520,C[C@@H](CO)NC(=O)CCc1nc2ccccc2c(=O)[nH]1,1980.0
CHEMBL3092518,CC(NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccc(-n2ccnc2)cc1,450.0
CHEMBL3092517,CC(NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccc(S(N)(=O)=O)cc1,1500.0
CHEMBL3092553,O=C(CCc1nc2ccccc2c(=O)[nH]1)N[C@H](CO)Cc1ccccc1,6460.0
CHEMBL3092544,CC[C@H](NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccccc1,140.0
CHEMBL3092541,O=C(CCc1nc2ccccc2c(=O)[nH]1)N[C@H]1CCc2ccccc21,510.0
CHEMBL3092540,O=C(CCc1nc2ccccc2c(=O)[nH]1)N[C@@H]1CCc2ccccc21,780.0
CHEMBL3098935,Cc1cccc2c(=O)[nH]c(-c3ccc(CNC(=O)OCc4ccccc4)cc3)nc12,5000.0
CHEMBL125244,Cc1cccc2c(O)nc(-c3ccc(O)cc3)nc12,1200.0
CHEMBL541203,Cc1cccc2c(O)nc(-c3ccc(N)cc3)nc12,504.0
CHEMBL3098938,Cc1cccc2c(=O)[nH]c(-c3ccc(F)cc3)nc12,5000.0
CHEMBL3098937,Cc1cccc2c(=O)[nH]c(-c3ccc(Br)cc3)nc12,5000.0
CHEMBL3098939,Cc1cccc2c(=O)[nH]c(-c3ccc(Cl)cc3)nc12,5000.0
CHEMBL127101,COc1ccc(-c2nc(O)c3cccc(C)c3n2)cc1,891.0
CHEMBL127396,Cc1cccc2c(O)nc(-c3ccc([N+](=O)[O-])cc3)nc12,104.0
CHEMBL346886,Cc1cccc2c(O)nc(-c3ccc(C(F)(F)F)cc3)nc12,5000.0
CHEMBL3098940,Cc1ccc(-c2nc3c(C)cccc3c(=O)[nH]2)cc1,685.0
CHEMBL124749,Cc1cccc2c(O)nc(-c3ccccc3)nc12,795.0
CHEMBL3099718,CC1(C)OC(=O)N([C@H]2CC[C@H](c3cnc(N)c(C#N)c3)CC2)[C@H]1c1ccccc1,85000.0
CHEMBL3099716,CC1(C)OC(=O)N([C@H]2CC[C@H](c3cnc(N)c(-c4ncccn4)c3)CC2)[C@H]1c1ccccc1,85000.0
CHEMBL3099720,CC1(C)OC(=O)N(c2ccc(-c3cnc(N)c(-c4ncccn4)c3)cc2)[C@H]1c1ccccc1,85000.0
CHEMBL3105432,CC(=O)c1ccc(N2CCN(C(=O)COc3ccccc3C(N)=O)CC2)c(F)c1,280.0
CHEMBL3105431,NC(=O)c1ccccc1OCC(=O)N1CC(=O)Nc2cc(C(F)(F)F)ccc21,1060.0
CHEMBL3105430,CC(NC(=O)COc1ccccc1C(N)=O)c1ccccc1,820.0
CHEMBL3105429,NC(=O)c1ccc(COc2ccccc2C(N)=O)cc1,820.0
CHEMBL2172241,Cc1oc(C(N)=O)cc1COc1ccccc1C(N)=O,1660.0
CHEMBL3105428,O=C(Cc1n[nH]c(=O)c2ccccc12)NCC(c1ccccc1Cl)N1CCCC1,1960.0
CHEMBL3105427,CCN(CC(=O)Cc1c(F)cccc1F)C(=O)Cc1n[nH]c(=O)c2ccccc12,600.0
CHEMBL3105426,O=C(CN1CCN(C(=O)Cc2n[nH]c(=O)c3ccccc23)CC1)Nc1cccc(F)c1,1100.0
CHEMBL3105425,O=C(Cc1n[nH]c(=O)c2ccccc12)NCc1ccc(S(=O)(=O)N2CCOCC2)cc1,600.0
CHEMBL3105424,O=C(Cc1n[nH]c(=O)c2ccccc12)NCCc1ccc2c(c1)OCCO2,280.0
CHEMBL3105423,CC(NC(=O)Cc1n[nH]c(=O)c2ccccc12)c1ccc2c(c1)CCCC2,1860.0
CHEMBL552501,CC(C)NS(=O)(=O)c1ccc(NC(=O)Cc2n[nH]c(=O)c3ccccc23)cc1,690.0
CHEMBL3105422,O=C(c1n[nH]c(=O)c2ccccc12)N1CCN(/C=C/c2ccccc2)CC1,260.0
CHEMBL3105421,Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)Cn3c(=O)[nH]c(=O)c4ccccc43)cc2C)c(C)c1,1280.0
CHEMBL3105420,Cc1ccc(NC(=O)CCn2c(=O)[nH]c(=O)c3ccccc32)c(O)c1,350.0
CHEMBL3105419,O=C(CCn1c(=O)[nH]c(=O)c2ccccc21)Nc1ccccc1F,1520.0
CHEMBL3105418,NS(=O)(=O)Nc1ccc(NC(=O)CCn2c(=O)[nH]c(=O)c3ccccc32)cc1,410.0
CHEMBL3105417,CC(=O)Nc1ccc(NC(=O)CCn2c(=O)[nH]c(=O)c3ccccc32)cc1,760.0
CHEMBL3105416,NC(=O)c1ccc(NC(=O)CCn2c(=O)[nH]c(=O)c3ccccc32)cc1,130.0
CHEMBL3105415,O=C1CN(C(=O)CSc2nc3ccccc3c(=O)[nH]2)c2ccccc2N1,540.0
CHEMBL3105414,NC(=O)c1ccc(NC(=O)CCCc2nc3ccccc3c(=O)[nH]2)cc1,4700.0
CHEMBL1726644,Cc1ccc2c(c1)CCCN2C(=O)CCc1nc(O)c2ccccc2n1,1030.0
CHEMBL1508664,NC(=O)C1CCN(C(=O)CCc2nc(O)c3ccccc3n2)CC1,270.0
CHEMBL3105413,O=C1CN(C(=O)CCc2nc3ccccc3c(=O)[nH]2)CCN1,190.0
CHEMBL3105412,O=C1NC(=O)c2ccccc2/C1=C\c1ccc(F)cc1,2540.0
CHEMBL3105411,O=C1NC(=O)c2ccccc2/C1=C\Nc1ccccc1N1CCCCC1,1210.0
CHEMBL1544030,NC(=O)c1ccccc1OCC(=O)N1CCc2ccccc2C1,42.9
CHEMBL3105410,O=C(Cc1n[nH]c(=O)c2ccccc12)NCc1ccc(N2CCOCC2)nc1,49.8
CHEMBL3105409,CC(=O)c1ccc(NC(=O)CCn2c(=O)[nH]c(=O)c3ccccc32)cc1,87.6
CHEMBL3102884,CN(C)CC(C)(C)CN/C=C1/C(=O)NC(=O)c2ccccc21,87.4
CHEMBL3105408,C=CCN1CCCC(C(=O)N2CCN(C(=O)CCc3nc4ccccc4c(=O)[nH]3)CC2)C1,220.0
CHEMBL3105407,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)C2CCCNC2)CC1,31.9
CHEMBL3105406,C=CCOC(=O)N1CCCC(C(=O)N2CCN(C(=O)CCc3nc4ccccc4c(=O)[nH]3)CC2)C1,300.0
CHEMBL3105405,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)c2ccc(F)cc2)CC1,56.1
CHEMBL3105404,Cc1c(C(=O)N2CCN(C(=O)CCc3nc4ccccc4c(=O)[nH]3)CC2)oc2ccccc12,130.0
CHEMBL3105403,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)c2ccc[nH]2)CC1,29.5
CHEMBL3105402,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)c2cccs2)CC1,9.8
CHEMBL3105401,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)C2CCCO2)CC1,130.0
CHEMBL3105400,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)C2CCCC2)CC1,110.0
CHEMBL3105399,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)C2CC2)CC1,67.1
CHEMBL3105398,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)c2ccco2)CC1,28.5
CHEMBL3105893,NC(=O)Cn1ccc2ccc(-c3ccc(CN4CCCC4)cc3)nc21,5000.0
CHEMBL3105880,NC(=O)n1ccc2ccc(-c3ccc(-c4ccccc4)cc3)nc21,5000.0
CHEMBL3105877,COc1ccc(-c2ccc3ccn(C(N)=O)c3n2)cc1,3760.0
CHEMBL3105892,NC(=O)n1ccc2ccc(N3CCCCC3)nc21,3000.0
CHEMBL3105881,NC(=O)n1ccc2ccc(-c3ccccc3F)nc21,3000.0
CHEMBL3105884,NC(=O)n1ccc2ccc(-c3ccc(C(=O)N4CCCCC4)cc3)nc21,2900.0
CHEMBL3105875,NC(=O)n1ccc2cccnc21,2500.0
CHEMBL3105885,NC(=O)n1ccc2ccc(-c3ccc(CN4CCOCC4)cc3)nc21,2100.0
CHEMBL3105887,CN1CCN(Cc2ccc(-c3ccc4ccn(C(N)=O)c4n3)cc2)CC1,1560.0
CHEMBL3105882,NC(=O)n1ccc2ccc(-c3ccc(F)c(C(=O)N4CCN(C(=O)C5CC5)CC4)c3)nc21,1120.0
CHEMBL3105883,NC(=O)n1ccc2ccc(-c3ccc[nH]3)nc21,930.0
CHEMBL3105878,CN(C)c1ccc(-c2ccc3ccn(C(N)=O)c3n2)cc1,880.0
CHEMBL3105891,CN1CCN(c2ccc3ccn(C(N)=O)c3n2)CC1,770.0
CHEMBL3105889,CN(C)Cc1ccc(-c2ccc3ccn(C(N)=O)c3n2)cc1,630.0
CHEMBL3105888,NC(=O)n1ccc2ccc(-c3ccc(CN4CCCC4)cc3)nc21,280.0
CHEMBL3105879,NC(=O)n1ccc2ccc(-c3ccc(F)cc3)nc21,270.0
CHEMBL3105876,NC(=O)n1ccc2ccc(-c3ccccc3)nc21,270.0
CHEMBL3105890,NC(=O)n1ccc2ccc(N3CCCC3)nc21,220.0
CHEMBL3105886,NC(=O)n1ccc2ccc(-c3ccc(CN4CCCCC4)cc3)nc21,70.0
CHEMBL3113570,O=C1NCCn2c(-c3ccc(OCc4cn(CCF)nn4)cc3)nc3cccc1c32,22.1
CHEMBL3113569,C#CCOc1ccc(-c2nc3cccc4c3n2CCNC4=O)cc1,18.7
CHEMBL3113568,O=C1NCCn2c(-c3ccc(OCCF)cc3)nc3cccc1c32,6.3
CHEMBL3113567,NC(=O)c1cccc2[nH]c(-c3ccc(OCc4cn(CCF)nn4)cc3)nc12,30.3
CHEMBL3113566,C#CCOc1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1,25.8
CHEMBL3113565,NC(=O)c1cccc2[nH]c(-c3ccc(OCCF)cc3)nc12,10.8
CHEMBL3108871,O=c1[nH]c2sccc2c2ccccc12,900.0
CHEMBL3219282,CN(C)Cc1cc2c([nH]c(=O)c3ccccc32)s1.Cl,180.0
CHEMBL3219283,Br.CN(C)Cc1cc2c([nH]c(=O)c3cccc(O)c32)s1,29.0
CHEMBL3237590,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(/[N+]([O-])=N/Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1,123.0
CHEMBL3237591,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(/[N+]([O-])=N/Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1,58.0
CHEMBL3238252,Cc1cc(NCCc2ccc(O)cc2)c2nncn2n1,10000.0
CHEMBL3291311,Cn1c(C(=O)N2CCNCC2)cc2[nH]c(=O)c3ccccc3c21,44.0
CHEMBL3291312,CN1CCN(C(=O)c2cc3[nH]c(=O)c4ccccc4c3n2C)CC1,119.0
CHEMBL3291313,CC(C)N1CCN(C(=O)c2cc3[nH]c(=O)c4ccccc4c3n2C)CC1,830.0
CHEMBL3291314,Cn1c(C(=O)N2CCN(Cc3ccccc3)CC2)cc2[nH]c(=O)c3ccccc3c21,860.0
CHEMBL3291315,COc1cccc(CN2CCN(C(=O)c3cc4[nH]c(=O)c5ccccc5c4n3C)CC2)c1,400.0
CHEMBL3291316,Cn1c(C(=O)N2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)cc2[nH]c(=O)c3ccccc3c21,10000.0
CHEMBL3291317,CC(C)S(=O)(=O)N1CCN(C(=O)c2cc3[nH]c(=O)c4ccccc4c3n2C)CC1,600.0
CHEMBL3291318,Cn1c(C(=O)N2CCCNCC2)cc2[nH]c(=O)c3ccccc3c21,100.0
CHEMBL3291319,CN1CCCN(C(=O)c2cc3[nH]c(=O)c4ccccc4c3n2C)CC1,200.0
CHEMBL3291320,CN(C)CCNC(=O)c1cc2[nH]c(=O)c3ccccc3c2n1C,1100.0
CHEMBL3291321,CN(C)CCCNC(=O)c1cc2[nH]c(=O)c3ccccc3c2n1C,300.0
CHEMBL3291322,Cn1c(C(=O)NCCCN2CCOCC2)cc2[nH]c(=O)c3ccccc3c21,100.0
CHEMBL3291323,Cn1c(C(=O)N2CCCNCC2)c(Cl)c2[nH]c(=O)c3ccccc3c21,100.0
CHEMBL3291324,Cn1c(C(=O)N2CCCNCC2)c(Br)c2[nH]c(=O)c3ccccc3c21,100.0
CHEMBL3291325,CN1CCN(C(=O)c2cc3c(n2C)-c2ccccc2C(=O)NC3)CC1,10000.0
CHEMBL3291326,CN(C)C1CCN(C(=O)c2cc3c(n2C)-c2ccccc2C(=O)NC3)CC1,6429.0
CHEMBL3291327,Cn1c(C(=O)N2CC=C(c3ccc(F)cc3)CC2)cc2c1-c1ccccc1C(=O)NC2,1673.0
CHEMBL3291328,CN1CCCN(C(=O)c2cc3c(n2C)-c2ccccc2C(=O)NC3)CC1,10000.0
CHEMBL3291329,Cn1c(C(=O)NCCN2CCCC2)cc2c1-c1ccccc1C(=O)NC2,8167.0
CHEMBL3291330,Cc1c(C(=O)N2CCN(C)CC2)sc2c1[nH]c(=O)c1ccccc12,231.0
CHEMBL3291331,CCN1CCN(C(=O)c2sc3c([nH]c(=O)c4ccccc43)c2C)CC1,79.0
CHEMBL3291332,Cc1c(C(=O)N2CCN(C(C)C)CC2)sc2c1[nH]c(=O)c1ccccc12,86.0
CHEMBL3291333,Cc1c(C(=O)N2CCC(N(C)C)CC2)sc2c1[nH]c(=O)c1ccccc12,29.0
CHEMBL3286446,Cc1c(C(=O)N2CC=C(c3ccc(F)cc3)CC2)sc2c1[nH]c(=O)c1ccccc12,133.0
CHEMBL3291334,Cc1c(C(=O)NCCN2CCN(C)CC2)sc2c1[nH]c(=O)c1ccccc12,284.0
CHEMBL3291335,Cc1c(C(=O)NCCN2CCOCC2)sc2c1[nH]c(=O)c1ccccc12,83.0
CHEMBL3291336,Cc1c(C(=O)NCCN2CCCC2)sc2c1[nH]c(=O)c1ccccc12,248.0
CHEMBL3290458,Cc1cc2c(c(C(N)=O)c1)OC(C)C2,25000.0
CHEMBL3290457,C[C@H]1Cc2cccc(C(N)=O)c2O1,8440.0
CHEMBL3290456,C[C@@H]1Cc2cccc(C(N)=O)c2O1,6340.0
CHEMBL3290455,CC1Cc2cccc(C(N)=O)c2O1,10440.0
